"idComponente";"idServidor";"horario";"valorLido";"unidadeMedida"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:28";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:23";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:18";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:13";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:08";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:55:03";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:57";43.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:52";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:47";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:42";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:37";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:32";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:27";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:22";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:17";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:12";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:07";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:02";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:57";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:51";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:46";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:41";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:36";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:31";45.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:26";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:21";41.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:16";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:11";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:06";38.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:01";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:56";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:51";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:46";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:40";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:35";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:30";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:25";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:20";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:15";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:10";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:05";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:00";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:55";34.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:50";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:45";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:40";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:35";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:30";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:25";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:20";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:14";34.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:09";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:04";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:59";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:54";38.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:49";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:44";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:39";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:34";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:29";40.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:24";36.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:19";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:14";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:09";42.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:04";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:59";37.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:54";35.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:49";39.0;"°C"
2;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:44";35.0;"°C"
