"idComponente";"idServidor";"horario";"valorLido";"unidadeMedida"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:47";22.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:42";51.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:37";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:32";39.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:27";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:22";21.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:17";29.7;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:12";31.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:07";34.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:54:02";40.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:57";15.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:52";37.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:46";47.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:41";22.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:36";36.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:31";80.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:26";25.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:21";23.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:16";24.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:11";29.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:06";30.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:53:01";23.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:56";25.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:51";31.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:46";50.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:40";46.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:35";24.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:30";40.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:25";57.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:20";39.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:15";2.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:10";4.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:05";10.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:52:00";2.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:55";5.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:50";5.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:45";2.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:40";20.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:35";31.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:30";4.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:25";2.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:20";5.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:15";12.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:09";2.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:51:04";5.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:59";5.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:54";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:49";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:44";7.1;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:39";42.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:34";5.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:29";12.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:24";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:19";4.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:14";19.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:09";17.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:50:04";15.4;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:59";37.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:54";16.2;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:49";10.3;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:44";10.8;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:39";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:34";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:29";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:23";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:18";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:13";4.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:08";2.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:49:03";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:58";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:53";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:48";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:43";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:38";21.6;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:33";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:28";10.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:23";2.5;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:18";0.0;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:13";20.9;"%"
1;"5c:cd:5b:bf:96:a4";"2022-11-08 09:48:08";33.3;"%"
